209.9,1.6
355.1,5.5
343.8,9.6
314.7,12.0
353.5,7.9
322.3,7.4
162.5,7.7
279.6,5.7
211.1,3.2
357.8,9.0
38.0,6.3
99.7,7.0
309.5,9.2
350.2,9.5
271.7,0.6
200.1,3.2
39.7,5.3
358.0,5.7
70.4,12.3
118.8,6.2
342.1,8.7
175.3,6.7
5.9,2.8
41.5,3.4
172.3,7.6
11.7,10.3
20.3,7.2
187.7,5.3
14.7,7.9
262.3,10.2
309.8,6.4
234.1,10.0
32.4,3.1
172.8,9.7
339.2,4.5
286.9,7.6
278.9,4.9
260.3,6.9
13.7,4.3
177.5,7.1
320.1,4.2
67.7,7.2
25.4,7.0
351.3,5.8
355.2,11.3
65.6,16.4
336.2,5.3
179.3,4.6
108.8,11.5
223.2,10.0
224.9,2.8
197.3,6.5
322.6,3.4
330.5,6.3
26.9,13.4
148.9,6.9
204.5,5.7
51.9,5.9
261.0,8.4
230.5,9.4
305.6,6.2
149.1,8.5
28.2,2.3
338.8,13.3
184.9,4.7
248.6,5.1
66.1,5.1
335.4,12.6
15.0,9.1
349.6,2.7
18.2,9.1
81.1,3.8
147.2,8.5
96.7,8.5
277.6,9.9
143.1,7.4
298.1,9.9
197.0,8.5
302.3,16.7
9.2,8.8
214.3,7.2
20.0,5.3
212.3,7.5
222.8,2.5
330.3,4.1
12.3,2.3
5.4,5.2
210.5,12.2
268.3,4.2
32.5,12.0
249.2,7.1
213.9,1.2
316.5,2.4
181.0,7.1
42.0,5.5
289.8,6.2
315.3,7.4
101.2,20.4
66.9,3.6
99.8,7.5
246.0,1.9
27.6,5.8
250.4,8.9
109.2,14.0
323.0,11.1
354.6,4.8
231.5,4.1
111.1,11.0
349.4,6.8
31.8,5.2
183.3,2.1
358.1,4.4
236.5,8.0
9.6,7.1
290.2,9.5
15.5,8.2
244.7,10.6
357.4,9.8
19.7,8.0
335.5,4.1
169.3,9.3
217.5,6.5
156.0,9.9
68.2,6.7
200.0,1.5
201.4,13.5
215.6,9.5
196.1,10.2
298.6,8.1
2.0,3.4
227.8,8.3
8.2,9.3
341.9,9.7
183.3,9.1
90.1,8.6
97.9,9.1
207.9,9.2
246.1,8.5
33.8,7.7
207.9,3.3
59.5,4.9
267.6,4.2
264.9,9.0
12.7,10.9
186.1,9.2
172.0,3.8
153.3,7.7
276.0,9.3
14.6,5.9
26.6,4.2
341.8,4.3
296.9,4.1
200.5,4.5
116.5,7.9
197.7,10.1
155.1,2.5
201.3,0.8
154.7,4.6
231.3,5.2
145.1,5.0
313.1,6.1
4.2,6.1
338.8,7.4
339.7,2.0
329.3,6.3
49.1,6.3
88.5,18.4
37.3,8.6
244.1,6.1
192.6,9.6
246.6,5.4
294.9,0.8
306.8,2.5
358.2,2.8
346.2,4.0
223.3,5.0
336.1,4.6
146.4,7.2
148.7,8.2
273.3,4.4
121.4,9.2
43.5,11.9
212.1,0.2
237.4,4.7
144.0,7.3
33.2,12.1
348.7,2.3
173.7,7.5
14.0,6.0
325.0,12.8
241.5,11.2
9.6,6.8
83.2,11.0
219.5,7.9
35.8,9.8
235.9,8.1
43.8,3.1
217.5,5.0
226.2,4.8
83.1,15.3
319.4,5.2
29.4,6.1
66.9,1.8
15.8,2.3
359.3,4.0
261.5,9.0
71.9,5.0
281.3,9.8
43.0,8.0
245.7,11.9
44.3,9.9
257.6,9.1
241.5,9.2
39.9,5.6
3.6,11.4
252.1,11.8
299.8,9.0
28.7,4.3
212.1,4.6
79.8,7.4
265.1,3.1
245.7,10.0
352.6,1.8
273.6,14.4
312.0,10.0
141.5,5.9
280.3,2.8
174.6,2.0
349.8,1.6
360.0,5.9
51.3,11.7
239.6,3.8
262.7,3.9
252.0,4.0
26.7,4.7
150.3,4.6
335.2,16.6
340.1,3.4
345.7,12.5
215.4,2.1
130.7,12.1
357.7,4.3
130.5,12.0
348.2,12.0
327.4,7.0
270.2,6.7
162.3,12.9
293.9,8.2
223.5,4.7
172.3,8.7
259.6,7.4
278.7,11.3
311.7,1.5
315.1,4.8
274.6,3.6
185.7,5.6
312.0,2.9
147.5,3.2
116.6,9.6
255.4,4.5
6.3,8.0
133.3,10.0
285.3,8.7
168.6,3.8
268.6,6.0
236.6,7.3
173.7,8.1
10.5,3.4
209.9,4.8
333.8,5.2
191.7,9.0
207.4,10.9
233.9,12.2
282.2,9.9
309.7,3.6
245.7,14.1
171.7,3.5
293.5,9.8
171.0,8.7
318.8,16.3
342.2,2.8
273.8,16.7
120.9,4.3
268.5,8.5
2.1,13.3
158.5,10.5
193.4,5.7
322.2,8.6
186.6,12.3
36.5,12.2
326.1,5.4
125.6,3.6
358.3,10.6
342.7,4.2
1.2,9.6
348.0,9.7
357.5,9.9
324.6,3.4
195.8,7.3
18.4,3.0
152.4,9.6
222.8,9.2
134.2,10.9
151.1,2.3
85.7,3.5
342.9,5.5
126.3,15.8
270.9,6.1
277.2,1.1
15.8,4.9
1.9,3.1
164.2,11.5
198.1,8.2
60.3,12.8
1.3,2.0
299.4,1.2
333.5,4.1
338.8,5.7
347.0,3.8
352.5,4.3
189.4,9.1
168.2,9.8
326.7,9.3
294.4,4.6
233.6,10.6
236.4,8.8
329.3,6.5
273.1,5.5
295.3,10.8
310.3,3.9
272.7,10.6
250.7,3.9
141.0,4.0
355.0,1.3
44.7,9.1
345.1,0.6
322.0,1.2
296.7,4.1
22.8,5.0
21.5,4.2
29.9,5.2
105.4,2.0
201.7,11.2
320.7,9.5
267.7,2.6
161.6,10.5
271.2,3.0
33.3,3.0
86.4,15.1
327.2,7.1
354.8,13.3
208.3,9.8
29.4,7.2
284.5,0.9
341.6,9.5
311.5,3.8
153.0,7.0
227.1,5.7
314.8,9.4
19.8,4.2
58.1,2.9
103.4,3.7
244.2,8.5
260.5,8.0
337.5,9.8
355.1,11.4
35.9,11.6
327.8,3.1
144.8,5.9
30.6,4.6
354.5,5.0
2.0,6.6
286.5,9.2
213.9,12.2
106.6,9.2
288.6,8.5
338.4,9.1
238.7,7.2
235.9,4.0
162.8,8.7
356.4,9.6
178.7,5.0
22.5,3.4
345.2,1.0
2.8,3.5
283.5,5.7
331.1,15.3
9.6,11.1
327.1,12.5
82.5,13.5
318.0,9.3
284.2,4.8
359.2,3.2
336.0,4.3
24.2,5.6
95.5,2.1
337.9,3.9
313.6,7.8
29.7,6.6
21.9,8.3
329.0,10.0
22.1,1.8
325.4,3.8
137.4,14.6
243.4,7.0
194.0,4.1
335.2,2.3
333.2,3.0
248.2,10.6
286.5,4.2
150.2,11.0
339.6,1.2
262.7,2.6
31.1,14.1
21.1,3.9
238.9,5.4
317.3,5.4
325.9,2.5
210.6,6.5
181.6,5.3
146.7,2.1
233.9,4.5
227.2,8.3
249.4,8.3
19.8,9.6
221.6,6.0
160.5,4.2
44.2,5.5
328.9,6.6
249.1,7.8
31.0,2.4
183.5,11.4
237.4,8.3
338.6,9.1
343.8,3.1
157.3,7.7
121.7,1.9
282.1,15.0
254.7,10.8
235.3,2.5
326.5,9.1
331.4,6.5
334.9,7.6
254.5,4.1
297.9,9.2
217.7,4.7
344.7,9.0
231.8,5.5
339.8,5.7
341.4,10.8
198.3,5.6
29.0,2.2
204.2,6.8
239.7,6.9
172.4,11.4
237.0,4.9
7.8,7.4
235.5,6.0
306.2,8.7
275.1,6.0
334.4,9.3
37.4,8.2
38.1,1.1
218.3,7.6
179.1,5.4
251.8,11.0
37.7,6.6
1.4,4.1
334.5,8.2
246.6,10.0
1.3,1.9
42.4,3.7
158.3,9.1
6.5,2.9
198.9,4.7
121.0,12.2
349.2,9.1
249.6,8.8
337.6,0.8
21.2,2.0
8.4,6.2
148.9,3.3
335.6,8.9
49.8,2.4
338.6,2.4
340.3,10.4
250.3,5.1
20.6,6.5
181.6,2.8
304.3,3.5
74.2,11.2
222.6,12.7
242.4,10.6
74.4,5.1
205.0,4.5
339.7,7.2
295.1,5.7
357.2,8.1
14.9,7.4
254.3,1.9
123.8,6.3
245.7,3.6
44.1,6.1
16.4,8.6
323.4,3.3
213.0,11.0
71.6,3.1
91.6,9.7
184.4,1.3
328.4,4.9
26.1,9.7
246.8,6.2
223.4,4.0
343.2,4.9
344.3,4.0
335.8,12.4
316.8,8.4
65.8,14.5
205.0,12.2
231.9,7.7
149.0,16.4
339.5,8.1
194.3,2.9
343.5,5.3
345.2,12.2
337.2,4.4
347.0,10.2
352.9,5.0
359.2,4.6
26.4,3.8
26.2,5.2
4.0,1.8
11.5,2.8
282.9,4.1
226.0,7.7
160.1,8.6
356.5,8.0
2.7,9.4
332.4,3.9
289.1,1.7
227.0,7.4
161.0,3.3
25.5,11.1
352.4,4.1
190.1,9.4
311.4,7.0
353.3,1.0
13.0,4.4
44.3,1.0
331.6,5.1
217.8,9.7
47.1,9.6
309.9,7.1
47.0,12.3
189.3,11.0
349.7,3.8
40.8,7.1
351.3,6.8
242.4,15.4
276.3,7.1
33.9,4.8
218.5,4.1
21.2,4.8
148.8,3.1
264.7,7.2
178.9,7.3
30.4,2.5
22.3,5.8
92.3,5.0
65.4,5.6
35.9,5.8
161.2,4.9
237.8,4.0
66.9,10.1
71.4,1.8
343.1,8.9
320.5,5.3
20.3,6.0
26.4,5.2
204.2,4.7
302.1,7.2
295.7,6.3
97.1,1.0
9.1,7.0
244.2,4.7
242.8,9.4
237.2,12.3
238.1,15.0
338.8,0.5
216.7,7.2
101.9,5.7
2.7,3.8
337.2,6.2
262.1,3.3
354.4,7.7
351.8,6.3
209.7,9.8
283.3,7.7
142.5,8.9
225.8,6.4
349.6,1.7
301.0,9.3
153.4,11.8
215.9,6.5
323.2,1.6
257.8,9.2
239.6,3.7
342.0,6.5
146.3,5.3
28.3,6.5
155.9,5.8
44.7,2.6
58.6,7.1
355.7,3.8
12.5,9.8
319.6,7.7
292.1,8.3
204.2,7.1
294.8,0.8
351.8,12.2
291.3,10.8
253.4,8.2
169.8,4.7
81.0,5.6
13.0,7.3
240.6,11.1
6.5,3.0
329.4,10.9
245.2,4.5
212.0,12.8
229.6,9.0
198.9,1.6
62.1,3.4
42.9,2.4
259.8,0.9
26.4,5.2
259.4,8.5
251.7,6.9
270.7,11.9
137.5,7.0
196.0,10.3
300.3,5.8
84.6,3.4
328.5,6.3
275.0,9.5
194.0,12.7
34.9,7.4
314.1,8.5
5.4,2.4
203.6,13.7
182.2,7.1
42.1,4.4
347.0,7.3
320.7,5.3
64.0,8.8
356.4,8.2
232.7,12.7
38.3,8.2
267.5,0.9
235.3,11.0
167.0,5.9
354.8,6.3
302.2,5.3
14.7,5.5
292.4,8.1
5.3,9.6
39.1,7.2
334.7,6.7
198.1,4.7
355.6,6.1
325.1,9.1
232.0,7.1
33.2,8.9
207.3,2.5
41.4,1.6
192.3,4.1
319.9,3.1
288.2,8.7
255.2,5.7
238.8,6.4
258.9,3.5
41.2,4.8
187.8,6.3
169.0,7.5
148.5,8.8
16.9,2.9
10.9,9.8
91.5,7.8
6.2,7.0
256.3,3.4
310.8,4.6
321.7,7.1
151.0,8.4
334.6,7.5
255.6,6.9
311.7,5.4
330.1,5.4
296.8,2.2
319.1,4.5
217.7,9.5
250.1,1.6
150.4,6.6
280.6,2.5
284.7,8.8
191.7,7.7
346.0,2.1
4.0,5.3
356.0,3.0
324.4,7.2
339.1,5.6
187.4,6.6
296.9,4.0
34.8,5.6
54.6,6.7
310.3,10.4
298.7,6.0
214.5,5.9
311.5,2.9
245.0,17.3
30.8,3.9
208.1,5.0
9.9,3.9
21.5,8.9
216.1,7.2
147.5,4.0
55.4,7.4
181.2,13.8
240.2,4.2
172.6,2.3
158.3,17.5
172.6,14.5
140.3,13.8
333.6,6.8
230.9,7.3
313.8,9.2
34.8,6.0
306.4,1.6
33.0,8.0
281.0,6.2
94.2,1.7
57.1,1.2
4.0,9.2
343.3,2.7
24.5,9.4
232.8,6.9
249.9,3.0
222.2,2.6
317.2,4.6
268.0,2.8
291.7,4.2
246.3,9.2
324.6,1.1
40.1,9.1
226.3,12.9
233.9,7.9
5.5,8.0
15.5,8.2
212.9,9.5
114.7,14.7
190.7,15.3
8.2,9.1
354.9,4.3
263.9,4.3
245.1,3.6
295.3,4.6
339.3,1.9
356.0,5.5
337.3,3.3
125.8,6.0
358.5,2.6
283.8,3.9
337.3,3.6
324.9,6.9
160.8,5.1
246.7,8.1
25.2,4.3
355.3,9.6
31.3,9.1
2.3,10.8
139.6,8.5
286.9,5.3
193.0,3.4
337.8,11.8
42.9,4.4
327.3,5.6
135.6,7.9
73.5,7.2
314.3,8.7
258.5,4.9
122.1,6.3
283.3,1.1
345.9,11.5
42.8,5.7
293.2,3.8
290.2,8.2
229.1,16.4
188.3,12.1
32.2,13.1
295.8,4.0
343.1,2.0
234.2,14.0
200.9,11.5
264.9,9.8
44.6,3.2
239.9,7.9
265.6,5.8
27.6,3.5
158.5,6.4
308.7,11.9
157.2,4.7
29.3,4.4
188.8,5.9
36.1,14.0
242.0,7.7
57.5,8.0
128.1,6.6
222.6,9.8
306.8,4.8
28.7,9.6
266.3,12.1
236.7,5.1
301.3,2.4
322.2,0.5
35.3,5.1
208.2,2.3
18.3,6.0
6.8,4.7
228.3,6.8
191.1,11.0
175.8,8.5
207.2,4.2
325.7,8.5
33.5,4.1
91.2,13.4
9.2,8.7
229.5,11.3
271.9,7.3
18.3,3.5
234.3,9.1
346.0,11.3
266.0,13.4
346.2,7.2
174.7,5.2
37.4,3.3
257.0,3.6
136.7,16.4
125.6,6.1
278.1,2.0
34.5,6.5
89.5,11.2
304.1,4.9
324.5,4.4
306.9,1.1
357.6,3.6
210.2,7.7
173.9,4.5
213.8,8.1
36.2,1.6
189.1,6.7
258.3,7.8
319.3,3.8
333.9,1.0
307.4,7.0
203.1,1.3
7.0,11.8
48.1,7.7
342.5,9.6
15.4,6.6
13.0,12.0
29.6,14.6
349.3,5.6
33.3,7.4
342.4,8.8
280.2,12.1
336.2,14.7
294.0,3.7
44.8,5.2
325.7,8.0
32.0,7.5
235.8,8.3
253.4,2.6
155.2,8.3
218.8,5.4
283.1,4.4
327.3,10.8
23.3,7.9
325.4,4.3
359.0,6.6
231.0,5.7
231.5,9.8
278.3,5.9
172.1,8.2
330.9,7.7
291.8,7.2
255.1,13.2
19.3,11.1
154.6,17.4
310.4,7.1
229.7,4.9
266.7,4.3
74.9,9.6
108.6,3.8
162.3,7.3
15.5,6.7
239.7,10.3
136.7,12.1
201.1,7.2
24.2,8.5
346.2,5.5
113.0,1.9
36.6,2.1
251.4,4.4
249.1,3.7
210.8,10.3
345.0,6.1
319.9,3.6
161.9,4.8
22.7,12.9
296.8,4.3
309.3,12.3
19.5,9.8
255.2,6.4
283.8,10.7
178.9,6.9
280.2,8.5
298.1,5.1
157.1,7.6
233.5,4.9
169.5,8.0
320.8,8.9
86.9,3.1
200.8,4.8
144.5,5.2
38.8,5.5
296.1,11.2
263.9,7.1
269.7,10.9
38.8,10.9
176.9,12.0
276.8,2.7
295.1,9.3
210.8,9.1
1.5,6.6
204.2,3.9
331.2,7.6
51.1,4.1
210.1,6.5
295.1,2.9
258.3,2.1
121.1,9.1
242.0,6.2
60.3,3.3
306.5,10.8
311.4,11.3
274.2,0.7
42.5,5.4
94.3,4.4
10.5,7.9
250.3,6.5
279.9,7.1
289.1,3.2
161.2,8.5
179.5,2.5
348.5,7.1
284.9,5.3
90.4,9.2
1.3,8.6
284.9,2.6
243.8,6.3
279.7,5.3
19.1,5.5
213.0,3.3
208.9,6.8
342.6,4.2
51.6,2.6
16.9,2.6
230.0,2.6
18.8,4.6
283.9,1.2
263.0,4.8
42.8,6.5
133.1,4.7
222.7,4.1
265.3,7.8
184.3,12.0
168.6,6.6
28.4,9.5
95.8,8.8
229.1,16.2
280.3,13.2
231.3,9.9
319.2,3.5
213.6,5.5
79.7,12.7
79.0,10.3
341.3,5.9
259.4,5.5
28.1,15.6
10.4,8.2
32.1,8.8
39.5,3.9
155.9,6.2
162.9,7.3
44.1,7.5
44.6,6.3
141.9,12.9
205.9,6.7
300.3,9.9
231.7,7.6
45.1,8.6
264.6,8.4
345.2,7.6
328.6,1.5
334.0,5.6
351.9,2.7
27.9,7.9
22.9,7.2
317.6,3.8
153.0,8.4
336.5,5.7
348.0,9.6
194.0,8.7
272.8,7.0
307.3,5.3
166.9,11.7
314.1,7.7
159.1,2.8
142.0,4.7
29.4,12.7
72.0,0.7
127.6,6.2
331.0,0.9
281.3,1.8
329.5,10.0
77.6,4.9
263.0,1.3
43.8,11.9
186.1,8.0
260.6,9.3
280.9,5.2
294.3,12.6
357.9,11.9
13.2,2.3
284.4,4.9
177.0,6.0
136.7,5.9
185.8,2.0
260.8,8.8
149.4,9.1
0.5,4.9
93.5,13.6
70.1,8.7
304.8,6.4
189.0,7.6
222.9,4.9
231.0,10.0
33.1,3.6
142.6,6.5
160.5,6.7
350.2,6.9
162.9,9.5
222.7,11.4
68.8,6.3
265.9,4.1
234.4,7.1
36.0,2.7
93.8,9.2
41.9,5.7
247.7,10.1
235.3,13.5
72.3,15.9
222.2,9.1
298.6,7.2
250.3,2.7
226.7,10.6
339.6,4.6
42.7,4.0
175.9,11.4
98.4,5.4
326.3,7.3
6.5,5.0
265.3,4.5
318.5,6.0
274.1,5.6
332.6,9.5
211.1,8.3
135.1,8.2
4.0,5.5
167.2,2.0
342.5,4.2
212.0,4.5
179.8,5.5
327.6,15.2
327.7,5.6
349.3,10.1
319.4,6.0
76.7,15.6
264.7,10.3
187.8,2.6
144.1,7.9
274.2,6.4
337.0,10.4
287.4,8.6
339.3,1.9
142.6,4.6
347.2,6.2
161.7,9.0
316.0,3.2
245.0,10.3
269.6,9.4
290.0,6.4
311.1,1.4
137.3,2.1
16.1,3.0
337.7,7.9
138.5,4.0
173.5,9.9
243.9,6.6
333.7,12.1
207.7,8.0
142.6,3.2
353.5,5.3
296.6,4.1
175.7,5.4
81.6,6.4
297.6,3.3
205.2,7.5
91.8,2.9
266.9,8.1
149.7,5.2
159.2,10.5
216.0,10.7
37.6,10.5
8.8,6.0
170.5,4.8
275.1,9.7
51.1,4.6
340.3,4.8
84.5,3.9
22.5,2.0
46.2,11.8
265.0,4.3
48.3,5.7
42.8,8.5
36.1,3.9
346.6,11.7
13.5,8.1
334.5,13.5
71.5,7.2
12.9,4.9
21.9,9.5
67.4,3.1
341.8,7.4
130.6,5.8
226.9,5.5
9.8,10.6
250.5,9.5
331.7,10.1
43.6,3.8
315.8,11.2
4.7,13.4
315.3,3.4
357.6,16.3
347.1,12.4
15.3,4.6
354.4,6.6
346.2,4.5
179.5,12.5
285.3,2.8
296.8,3.3
4.8,4.9
119.4,6.3
39.6,0.3
145.7,16.4
14.6,3.9
330.4,4.6
77.7,2.8
354.1,4.3
320.9,11.2
301.4,6.7
72.5,2.7
303.5,9.8
243.7,11.9
316.7,5.8
216.0,7.4
226.8,3.5
200.3,14.7
158.5,13.5
4.1,0.9
246.7,13.8
6.3,9.2
38.4,2.4
282.3,3.6
271.9,11.2
47.2,8.8
26.6,4.4
183.9,2.5
288.1,1.0
287.7,9.2
176.2,5.8
29.8,11.7
270.9,9.4
83.2,8.8
286.3,4.0
322.5,9.2
149.6,5.9
229.9,10.3
355.3,5.2
30.7,4.2
357.2,8.8
27.4,12.0
48.5,3.5
156.9,7.0
326.0,11.2
158.7,7.6
16.8,3.9
9.3,12.7
9.7,5.9
349.7,6.9
301.9,9.7
295.7,0.6
260.6,3.0
233.5,3.4
354.6,3.1
36.1,3.8
357.5,6.6
315.3,5.9
26.2,10.2
224.8,11.2
191.4,3.5
154.4,7.6
80.1,2.5
19.7,11.0
135.7,6.1
243.5,10.5
243.7,0.8
169.2,10.1
239.3,3.2
200.5,4.2
342.7,2.5
137.0,3.9
33.1,10.0
335.7,1.8
348.3,9.2
359.6,6.3
212.5,12.2
73.4,12.7
222.5,10.2
12.8,5.9
317.2,3.5
149.5,7.2
17.9,7.9
298.9,8.2
286.9,5.7
43.4,12.0
320.6,5.3
212.1,10.9
266.2,9.7
306.4,9.6
327.8,18.0
90.3,11.6
172.1,3.2
219.0,6.5
230.8,3.6
202.5,14.8
233.1,3.4
39.1,8.5
171.7,4.7
341.1,7.4
328.0,14.9
308.9,1.9
19.1,1.5
177.7,5.8
303.6,6.8
356.8,3.5
358.4,9.3
31.9,4.0
294.9,10.4
42.9,9.0
16.5,5.8
349.2,6.4
44.3,2.3
39.3,6.3
344.5,8.0
76.5,6.5
335.6,18.3
186.6,5.8
317.5,4.4
168.0,8.0
251.9,8.3
8.0,6.5
88.2,2.7
166.2,12.8
328.8,5.9
131.7,13.2
199.0,2.7
4.8,2.3
266.1,10.6
306.3,8.6
268.9,4.2
137.7,11.2
17.7,5.7
239.0,11.3
8.3,7.7
302.2,9.8
189.1,10.9
180.1,13.6
353.8,8.2
335.3,5.0
12.4,3.6
272.6,9.0
288.3,1.9
224.8,10.5
232.6,10.1
6.7,6.9
169.2,8.6
258.2,5.3
48.5,12.9
311.5,5.4
335.2,14.6
27.2,9.4
140.1,8.3
328.6,3.5
232.7,8.0
160.5,10.8
148.2,6.4
264.0,6.9
272.6,4.0
251.7,6.4
26.5,3.4
92.0,15.8
240.7,4.0
339.7,7.6
339.7,6.2
15.7,4.5
146.1,4.3
306.8,2.2
228.1,17.4
25.2,4.1
20.6,5.7
270.1,7.9
288.5,7.8
197.7,5.3
12.5,10.4
334.9,7.5
266.5,1.3
173.1,8.7
299.4,2.7
328.7,5.2
173.1,5.9
19.1,8.3
263.3,10.5
358.0,5.1
83.3,4.1
43.5,6.9
263.0,7.2
214.6,10.1
1.7,9.2
26.6,9.2
345.1,4.0
212.2,3.1
166.9,11.1
353.2,2.7
348.2,7.8
113.5,12.8
287.4,8.3
158.5,9.6
322.4,4.1
327.1,10.6
256.5,8.0
91.2,3.4
41.1,6.5
251.9,7.7
37.0,9.2
149.6,6.4
228.5,5.2
276.4,13.6
29.0,10.8
202.6,0.2
307.5,10.0
332.1,6.0
174.2,6.4
57.5,11.7
24.6,14.7
14.4,1.8
242.6,5.4
313.6,4.6
357.0,4.5
249.3,8.1
359.1,4.1
312.7,4.7
255.7,2.0
66.8,16.2
233.7,7.5
133.5,2.5
